PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_ID,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,RESOURCE_ID,u_uid,r_rid
50064,8,33290,33477,53348,33431,33291,39552,33339,34327,33418,7489,636,7
33478,8,33290,33517,42221,9,33430,49609,33299,33601,33301,9667,637,4
37592,8,33290,37014,57824,33289,33430,38954,33316,34024,33317,7489,638,7
45866,8,33290,33545,55609,33326,38255,33759,33521,33265,33523,10519,639,146
33336,8,33313,33279,49749,33275,11,48114,2,3,4,9771,640,14
34269,8,35275,42582,73343,9,11,36460,2,3,4,7489,641,7
39165,8,33313,39855,64969,33431,34851,46521,33283,42620,4,9771,642,14
58972,8,33290,37014,46138,33431,33430,35788,33316,34024,33317,7489,643,7
33691,33777,33290,33477,76912,33431,33430,45847,33283,34397,33418,7489,646,7
33518,8,33422,34535,75846,33289,33430,41077,33283,33447,33285,9809,647,93
36802,8,33290,39855,65588,33431,34851,40951,33283,34572,33418,9001,650,2
48762,8,33290,33302,43537,33431,33423,43366,33357,42620,33341,7489,652,7
36687,8,33290,33866,33864,33326,33430,34874,33299,34471,33301,7489,653,7
63013,8,33290,47909,67384,33431,33430,33293,33283,40171,33285,9667,656,4
33336,8,33313,33273,46776,33275,11,33632,2,3,4,9771,657,14
33336,8,33313,33307,66575,33275,11,33640,2,3,4,9771,661,14
64670,8,33290,34752,37527,33431,33595,59234,33299,34471,33301,9001,662,2
61373,8,33290,54321,34929,33431,33430,48257,33283,36963,33285,9001,666,2
47060,8,33290,39855,77659,33289,33678,38854,33416,34327,33285,9667,669,4
56282,8,33455,33749,67341,9,33270,42427,33426,3,4,10715,672,156
35375,8,33290,37667,48455,33289,33657,36234,33299,33395,33301,9729,674,33
58972,8,33290,37014,76180,33431,33430,35788,33316,34024,33285,9001,676,2
33518,8,33290,35260,39966,33326,33430,37872,33299,33790,33301,7489,678,7
33691,8,34474,33840,57992,33431,33430,43234,33299,34471,33301,9001,681,2
51990,8,33290,33676,57430,33431,33291,35271,33426,33927,33428,7489,683,7
33518,8,33290,33517,52481,9,33430,64548,33357,33601,33301,2303,684,19
43788,8,33290,34131,77483,33431,33291,37745,33316,34024,33317,9667,685,4
41822,8,33290,35301,74436,33431,33362,53189,33416,34279,33418,7489,689,7
50675,34665,33844,36556,56383,33309,33930,36368,33426,33927,33428,9667,691,4
76090,8,33290,42721,43666,33289,33291,64761,33283,33300,33285,9001,692,2
33336,8,33313,33438,74761,33275,11,41936,2,3,4,9771,694,14
47237,8,34474,33530,57536,33345,33430,43298,33299,34471,33301,7489,696,7
71879,8,33290,39341,52771,33431,33291,69278,33283,36150,33285,7489,697,7
34394,8,33904,39855,35408,33309,40072,37423,2,3,4,7489,698,7
74679,8,33290,34472,39721,33431,34577,39614,33299,34471,33301,7489,699,7
41577,8,33290,34752,58058,33431,33430,36132,33299,34471,33301,7489,700,7
50962,8,33296,37709,45742,33268,11,44111,2,34181,4,7348,701,158
37912,8,33290,34900,60918,33289,11,40115,2,34181,4,9181,702,159
36296,46088,33290,34567,65257,33326,33526,36149,33283,35227,33285,9001,705,2
68395,8,33290,36964,36825,33431,33423,54742,33283,34471,33301,9771,706,14
44659,8,33290,42268,51379,33268,68850,46012,33416,33730,4,2022,708,162
61373,8,33290,34472,59394,33431,33430,49058,33299,34471,33301,9001,709,2
33947,8,33290,37014,67842,33431,33430,47908,33316,34024,33317,9667,715,4
73377,8,33313,34016,72090,33431,33930,36014,2,34024,4,2393,716,168
66656,8,33290,35796,77659,33431,33291,38487,33283,36963,33285,7489,719,7
43664,8,33290,34012,53632,33431,33291,33508,33283,36150,33285,9001,720,2
34004,8,33290,33419,60028,9,33430,45524,33416,33476,33418,9722,721,11
74762,8,33290,33667,52776,9,33291,77799,33283,33323,33285,9667,722,4
48913,8,33290,33360,67506,33431,33423,40850,33357,33358,33359,7489,723,7
55754,8,33290,33396,70262,33431,33430,47378,33283,33866,33285,7489,724,7
51219,8,33290,33840,42618,33289,34851,34369,33299,34471,33301,9001,729,2
34650,8,33290,35207,43783,9,33430,41181,33299,33395,33301,9803,730,23
34496,33421,34913,35301,67872,33431,33423,43935,33416,33529,33418,7489,731,7
34004,8,33290,39855,41148,9,34851,44551,33283,33584,33285,9001,732,2
58264,8,33313,34472,72075,33431,34851,38895,33283,35795,33285,9001,733,2
63494,8,33290,33273,71277,33431,34851,33374,33283,40641,33285,7489,734,7
65074,8,33290,33360,61458,33326,33423,53401,33357,33358,33359,7489,735,7
33336,8,33313,33438,44083,33275,11,33630,2,3,4,9771,738,14
36978,8,33904,33966,65916,33431,38385,41355,2,33300,4,9001,739,2
33336,8,33313,33438,77090,33275,11,33630,2,3,4,9771,741,14
62736,8,34493,34491,67597,33270,33587,47167,33283,34490,33285,9813,742,37
77947,8,33290,33396,45033,33431,34577,52605,33283,33975,33285,7489,745,7
33799,33751,33290,33798,59682,33289,33595,49318,33426,33927,33418,9667,746,4
52258,8,33290,35835,59846,33289,33678,33757,33316,33385,33317,9667,748,4
54002,8,33290,39309,48304,9,33930,77987,33426,36494,33523,9601,749,176
73561,8,34474,45499,42836,33326,34577,45930,33299,34471,33301,7489,753,7
33823,8,34474,34472,72426,33431,33461,34032,33299,34471,33301,7489,754,7
59908,8,33313,35336,61782,33268,33430,48296,2,33365,4,9378,755,177
66554,8,37028,33568,44507,33345,33423,46521,33416,34207,33418,7489,756,7
44657,8,33290,38458,62175,33345,34577,46032,33283,36150,33285,9001,758,2
33336,8,33313,33273,70793,33275,11,54567,2,3,4,9771,760,14
55717,8,34474,34752,63012,9,33430,36460,33299,34471,33301,9001,763,2
62410,8,34474,35571,52313,33431,33595,39300,33299,34471,33301,7489,764,7
33518,8,33290,34483,38084,33289,33430,36234,33283,34432,33285,9729,765,33
53840,8,33290,33286,75378,33431,33291,37177,33283,33284,33285,7489,767,7
67399,8,33904,36213,50792,33431,600,38334,2,33730,4,9771,769,14
36535,34665,33290,35228,61908,9,33291,55749,33283,33323,33285,9001,772,2
44534,8,33290,33302,68501,9,33604,45765,33416,33529,33418,7489,773,7
33622,8,33290,33302,57269,33431,33291,46148,33416,33340,33359,7489,774,7
40254,59955,33290,35228,48758,33431,33291,38782,33283,35227,33285,7489,777,7
36214,8,33844,33928,61669,33309,33930,35555,33426,33927,33428,7489,778,7
53626,8,33290,35571,68965,33431,33291,45905,33283,33284,33285,7489,779,7
37877,8,33290,35454,48123,33326,33430,33510,33426,33621,33428,9667,782,4
33336,8,33313,33438,37485,33275,11,44738,2,3,4,9771,783,14
64670,8,33290,37014,54659,33431,33430,34969,33316,33385,33317,9667,784,4
39580,8,33290,33302,33392,9,33430,47378,33357,48274,33359,9001,785,2
61786,35227,34210,33798,57193,33289,33595,38990,33416,33529,33418,9001,786,2
58155,8,33290,35454,61735,33431,33291,35107,33283,33323,33285,7489,787,7
76803,8,33290,35410,64873,33345,34780,48223,33283,33885,33285,9001,789,2
39711,8,33844,33676,34929,33431,33930,49102,33426,33927,33428,7489,790,7
34918,8,35218,34793,55089,33289,33430,37666,33283,35215,33285,9809,791,93
33711,8,33290,54321,37809,33431,33423,49854,33283,33584,33285,7489,792,7
44620,34005,35218,37014,73861,9,37136,34701,33357,33427,33359,1206,794,185
63976,8,33904,39855,60781,33431,34851,46521,33283,40641,33285,7489,796,7
33336,8,33313,33438,61692,33275,11,33816,2,3,4,9771,798,14
38266,8,33290,38594,41242,9,33347,42704,33347,34597,33502,8955,799,187
33336,8,33313,33273,34100,33275,11,50917,2,3,4,9771,800,14
33336,8,33313,33273,45533,33275,11,35663,2,3,4,9771,801,14
52725,33344,33346,38575,36018,33431,33423,45747,33339,34566,33341,7489,802,7
61842,8,33617,34480,57973,33345,33526,34239,33416,35971,33418,9771,803,14
36843,8,33290,34673,68749,9,33430,48257,33316,33323,33285,9667,806,4
76016,8,33290,37709,49542,9,33347,39200,33283,33625,33317,7454,808,188
33622,8,33290,33302,48511,9,33430,35352,2,48274,33301,9667,809,4
34004,8,33904,33438,50969,33309,33403,42734,2,3,4,9667,810,4
55741,8,33269,35822,38149,33309,35069,53213,2,35427,33359,10902,811,45
33627,34665,33290,34412,63873,33431,33291,46133,33283,33323,33285,7489,812,7
64181,8,33290,33302,38091,9,37073,45293,33426,34279,33428,7489,815,7
37080,8,33904,36137,50663,33289,33833,34766,2,33300,4,7489,816,7
33616,8,33290,34472,75242,33431,33461,34633,33283,33358,33359,7489,817,7
75599,33777,33290,35228,50969,33431,33291,35271,33283,33323,33285,9667,818,4
35797,8,33290,33279,66045,9,33270,37117,33316,33385,33317,8462,821,192
64038,8,33290,33812,69602,33431,33430,58033,33299,34471,33301,9001,822,2
33677,8,33290,33676,65180,33289,33678,33786,33426,33675,33428,9667,824,4
62736,8,33408,39855,77063,33431,34851,52808,2,35227,4,9667,825,4
48598,8,10,34611,49990,9,34851,75243,2,3,4,7489,827,7
33677,8,33290,37386,35095,33345,33968,40533,33426,33675,33428,9667,828,4
72213,8,33290,33866,77740,9,33430,33646,33299,34471,33301,7489,829,7
59040,70198,33290,33775,56039,33431,33291,70775,33283,33323,33285,7489,830,7
34226,8,33290,34611,69914,33431,34851,35786,33283,40641,4,7489,831,7
68063,51086,33290,33302,52519,33431,33461,47221,33357,33666,33359,9001,832,2
34111,40163,33290,39855,67597,33431,34851,33737,33283,40641,33285,7489,834,7
33518,8,33388,33828,67170,33431,33430,37666,33299,33284,33301,9809,835,93
63976,8,33313,33438,34929,33309,11,35663,2,3,4,9771,836,14
33677,8,33290,33676,64334,33289,33678,38376,33426,33675,33428,9667,838,4
54417,8,33290,37014,58502,33431,33291,33865,33283,40171,33285,7489,839,7
33336,8,33313,33438,75120,33275,11,33825,2,3,4,9771,840,14
73797,8,34474,34472,60822,33431,33595,39227,33299,34471,33301,7489,842,7
64181,8,33313,39855,38034,33431,34851,35065,33283,34572,33285,7489,844,7
70066,8,33290,37709,74090,33431,33430,39734,33316,34024,33317,9667,848,4
37335,37706,38785,34328,69972,34576,34851,45361,33283,34572,33285,9001,849,2
33622,8,33290,33302,55784,33326,33430,42390,33426,33427,33341,9001,850,2
62410,8,33290,34222,76393,9,33430,56980,33316,40171,33317,9667,851,4
75656,8,33290,37014,72798,9,33430,40235,33316,34024,33317,7489,855,7
43788,8,33290,37961,72168,33431,33430,35348,33339,33476,33418,9001,856,2
59982,8,33290,33302,53558,9,33604,33959,33416,48274,33359,7489,859,7
51381,8,33290,34573,48387,9,33291,42804,33283,34572,33285,9667,860,4
36877,8,33422,35215,65329,33326,33430,44554,33416,35215,33285,9723,861,27
74298,33288,33290,33775,65588,33431,33291,35679,33283,33323,33285,7489,862,7
36521,8,34913,33273,42537,33431,34851,38895,33283,36494,33285,7489,863,7
33518,8,33290,34102,45943,9,33604,34276,33299,33601,33301,9667,865,4
55203,8,33290,34472,55432,33431,35276,37872,33299,34471,33301,9001,866,2
34246,8,33313,33438,42448,33309,11,53063,2,3,4,9771,869,14
47237,8,33290,33324,57057,33431,33291,38663,33283,33300,33285,7489,870,7
34246,8,33313,33438,47358,33275,11,33767,2,3,4,9771,872,14
37394,8,33290,35796,57430,33289,33430,36246,33316,40171,33317,7489,875,7
33622,8,33290,33302,35773,9,33430,36646,33299,34471,33301,7489,876,7
44431,8,33290,33302,70450,9,33362,35679,33357,42620,33359,7489,877,7
63646,8,33313,39855,43442,9,34851,51439,33283,36494,33285,9001,878,2
62525,8,40548,34662,55906,33431,33657,38077,33283,33300,33285,7489,879,7
51095,8,33904,33769,76349,33345,33526,50986,2,3,4,3145,885,199
33336,8,33313,33307,75120,33275,11,48411,2,3,4,9771,886,14
34269,8,33290,54321,40827,33431,33291,37141,33283,33447,33285,9001,887,2
64468,8,10,40767,46482,33289,33461,44364,2,3,4,10568,889,180
35162,8,33290,34752,64861,33431,33362,50317,33299,34471,33301,9001,890,2
33518,35227,33290,33690,50729,33431,33430,53137,33426,36087,33418,9811,893,10
45871,8,33290,33302,74272,33431,33430,41444,33357,37013,33359,9001,894,2
33518,8,33388,34319,76666,33326,33526,35815,33283,33323,33523,9802,895,3
77667,59955,33290,33350,55814,33431,33291,43596,33283,33885,33285,9001,897,2
75083,8,33290,34662,76408,33431,33291,46290,33283,33300,33285,9001,898,2
42469,8,33290,37014,67170,9,33430,40235,33316,33447,33317,9667,899,4
36883,8,33313,34611,67597,33431,34851,35786,2,34327,4,7489,901,7
61373,8,33290,54321,53493,33431,33430,72105,33283,33447,33285,7489,902,7
37080,8,33290,39855,73893,33431,34851,39731,33283,36494,33285,9001,903,2
56372,33751,33290,36151,39127,33431,33291,48695,33283,36150,33285,9001,910,2
33947,8,33290,37014,65503,33289,33430,33437,33316,34024,33317,9667,911,4
48657,35227,34913,39855,48909,33431,34851,44551,33283,40641,33285,7489,912,7
52258,8,33290,34483,57498,33431,33430,35788,33316,34024,33317,9001,914,2
43407,8,33313,33438,62638,33309,11,36768,2,3,4,9771,916,14
33336,8,33313,33438,73918,33275,11,53063,2,3,4,9771,917,14
40423,33538,33290,33536,75378,33431,33291,34631,33283,33284,33285,9001,918,2
33518,8,33290,34793,52619,9,33430,47964,33299,34471,33301,9667,919,4
41898,8,33296,67188,62343,9,36052,36326,2,33340,4,10878,920,205
55612,8,33290,33273,55195,33431,34851,39756,34046,35795,33285,9667,921,4
73261,8,33290,35374,49248,33431,33291,48695,33426,33927,33428,9667,922,4
34863,8,33290,42582,59739,33431,33291,41003,33283,33284,33285,9821,923,5
44457,8,33290,39855,77950,9,33291,37177,33283,40641,33285,9001,925,2
47734,8,33313,33438,67910,33326,11,49781,2,3,4,5373,926,73
33677,8,33369,33676,60449,33309,33678,42248,33426,33675,33428,9667,927,4
40049,33538,33290,35228,62178,33431,33291,69485,33283,34572,33285,9001,928,2
65514,8,33290,33477,66019,33431,33423,34300,33416,34542,33418,9001,930,2
46399,8,33313,39855,52034,33431,34851,43563,33283,34572,33285,7489,933,7
53606,8,33904,33279,39373,9,11,34451,2,3,4,3754,935,207
77658,34005,33408,33406,58153,33289,33370,72404,2,33365,4,9667,936,4
70753,34665,33290,33667,66933,33431,33291,48038,33283,36963,33285,9001,937,2
33478,8,33290,33866,48342,9,33430,41894,33299,34471,33301,9667,939,4
35556,8,33844,33928,74981,33309,33930,35555,33426,33927,33428,7489,940,7
33336,8,33313,33438,70024,33275,11,35663,2,3,4,9771,943,14
59395,8,33290,34662,56748,34576,34577,60015,33283,33300,33285,9001,951,2
41957,8,33388,34200,73049,33431,33604,43456,33283,34861,33359,9603,952,209
64957,8,34474,38458,72290,33431,34242,46032,33339,34471,33301,7489,954,7
34246,8,33313,33438,55887,33275,11,35065,2,3,4,9771,955,14
33478,8,33290,34793,42096,9,33430,38737,33299,34471,33301,2303,957,19
58104,8,33290,36137,45022,33289,33291,39375,33283,33300,33285,7489,959,7
49482,8,33290,37386,46776,33431,33526,42144,33521,34861,33301,9670,960,6
41792,8,33290,37490,55126,9,33678,33592,33426,33675,33428,9001,962,2
44851,34572,33290,33775,39008,9,33291,69485,33283,33323,33285,9001,964,2
50264,8,33290,35926,38149,33326,33863,38143,33316,34024,33523,5603,966,213
59944,8,33290,36490,50836,33431,33430,45930,33299,34979,33285,7489,967,7
72737,8,33290,33302,67095,33431,33430,55001,33357,48274,33359,7489,969,7
7,8,33904,34611,58615,9,33905,35894,2,34181,4,9001,970,2
39352,8,33290,33324,34599,33289,33291,59103,33283,33300,33285,9001,972,2
33478,8,33290,33302,71854,9,33430,58605,33357,33458,33359,9001,973,2
74544,8,33290,35551,73419,33326,33423,41243,33283,34327,33285,9001,974,2
64957,8,33369,33602,75948,33289,33739,35925,33339,34566,33341,9667,980,4
33336,8,33313,33273,67551,33326,11,33816,2,3,4,9771,982,14
33823,8,33290,48624,70514,34576,34613,34571,33283,38331,33285,7489,986,7
33518,35217,33388,40592,48249,33289,33430,37666,33299,33790,33301,9729,987,33
33691,8,33290,34102,48663,9,33430,47908,33299,33601,33301,9667,991,4
33518,8,33290,33866,51989,9,33430,48875,33299,33601,33301,2303,993,19
33336,8,33313,33438,46138,33275,11,36059,2,3,4,9771,994,14
52258,8,33290,33386,53544,33431,33430,57150,33316,34024,33317,9001,996,2
39711,33288,33290,35228,46665,33431,33291,37531,33283,33323,33285,9001,1000,2
56372,8,33290,34662,61949,33431,33291,33737,33357,35884,33359,7489,1001,7
43788,8,33290,33517,36782,33431,33430,72541,33357,36963,33341,7489,1002,7
56509,8,33290,33769,37785,33289,33423,45361,2,33300,4,9001,1003,2
76090,8,33290,33966,65770,33431,38385,35164,33339,33300,33341,9667,1004,4
33336,8,33313,33279,76561,33275,11,33757,2,3,4,9771,1005,14
33677,8,33290,36667,57548,33431,33905,39974,33426,33300,33359,5821,1006,221
34246,8,33313,33438,41540,33275,11,49058,2,3,4,9771,1007,14
50064,8,33290,33477,51924,33431,33430,45439,33416,33529,33418,9001,1008,2
67403,8,33408,33966,63759,33309,33930,40923,2,35227,4,9667,1010,4
36495,33344,35218,35215,78112,33289,33430,35771,33283,35215,33285,9810,1013,12
68455,8,34474,34472,69998,33431,33595,34522,33299,34471,33301,9001,1016,2
34612,8,33290,37014,43442,33431,33430,42261,33316,34024,33317,7489,1018,7
59395,8,33408,33366,69318,33289,33657,49392,33283,33300,4,7489,1020,7
77865,8,33290,35796,40654,33431,33291,38730,33283,33323,33285,9667,1026,4
57270,8,33290,34752,40796,33431,33430,47152,33283,36150,33317,7489,1029,7
55829,8,33290,34662,44646,33431,33423,42775,33283,33300,33285,9667,1032,4
33336,8,33313,33273,59311,33275,11,54567,2,3,4,9771,1034,14
65898,8,33296,39855,53879,33431,11,44559,2,34012,4,10239,1035,229
33947,8,33290,37014,41148,33431,33430,59147,33316,34024,33317,9001,1038,2
56852,34665,33290,34412,51044,33326,33291,33995,33283,34411,33285,9001,1039,2
39713,33288,33290,33676,47299,33431,33291,34631,33283,33927,33285,9001,1040,2
33622,8,33290,33302,71583,9,33604,43370,33357,33529,33359,7489,1041,7
43996,8,33290,40011,61273,33289,33291,36953,33283,33300,33285,9001,1042,2
56509,33777,33844,33775,71829,33289,33291,52107,33283,33323,33285,9001,1044,2
38707,8,33408,33545,54320,33309,11,33592,33347,3,33523,2229,1048,233
48598,8,33313,33273,73683,33275,11,34032,2,3,4,7489,1050,7
36535,8,33290,34472,50836,33345,33430,34879,33299,34397,33301,7489,1051,7
37877,33751,33290,33302,41148,9,33430,41656,33416,33529,33418,7489,1053,7
55472,8,33313,34662,41088,33270,34851,38133,33283,34572,33285,7489,1056,7
36850,8,33290,34862,56616,33345,33526,36520,33521,34861,33523,8094,1058,179
41549,8,33290,37014,53598,33289,33430,46240,33316,34024,33317,9667,1059,4
75566,8,33290,33302,76669,9,33604,41462,33339,34566,33428,7489,1060,7
61946,8,33346,36667,74981,33431,33430,45767,33339,34471,33341,7489,1061,7
54481,8,33290,34012,72168,33431,33461,50917,33283,33927,33285,9811,1062,10
42418,8,33313,34611,64513,33431,34851,36399,2,3,4,9001,1063,2
55829,8,33904,33769,42528,33289,33833,62331,2,33300,4,7489,1065,7
46183,8,33290,33861,41405,33345,33526,42144,33299,33866,33523,9452,1066,236
65316,33538,33290,33667,57511,33431,33291,34829,33283,33885,33285,9001,1067,2
44837,8,33904,33324,57430,33431,33595,39656,33283,33300,33285,9001,1069,2
59948,8,33313,53382,61059,33309,11,36756,2,3,4,11021,1071,237
41466,8,33904,40445,48688,9,34851,64788,2,33768,4,9001,1073,2
54893,8,33290,54321,36896,33431,33430,33533,33283,34411,33285,7489,1075,7
37441,8,33290,33545,59475,33345,33526,46229,33521,34861,33523,9795,1076,153
52843,8,33290,36556,62837,33431,33430,51197,33416,33427,33285,7489,1077,7
68410,8,33290,33302,44409,9,33423,47753,33283,33584,33285,9001,1078,2
62410,8,33290,36151,35093,33431,33291,37556,33283,36963,33285,7489,1079,7
33336,8,33313,33307,67095,33275,11,35058,2,3,4,9771,1080,14
34246,8,33313,33438,47493,33275,11,44610,2,3,4,9771,1083,14
37142,8,33290,35427,74761,9,33526,48411,33521,40641,33523,9001,1084,2
33336,8,33313,33438,70117,33275,11,35828,2,3,4,9771,1085,14
33691,8,33290,34472,58165,33431,33430,45509,33299,34471,33301,9001,1087,2
36731,33751,33290,54321,44646,33431,33291,34964,33283,33885,33285,7489,1090,7
73606,8,33313,39855,68647,33431,34851,61007,2,3,33285,9001,1092,2
36214,8,33296,33438,38699,33268,33526,41301,2,3,4,2718,1097,243
34505,8,33290,34363,41242,9,33347,35131,33347,34610,33502,8880,1098,172
33967,8,34474,34752,49594,33431,33657,39698,33299,34471,33301,9001,1100,2
33336,8,33313,33279,43313,33275,11,35663,2,3,4,9771,1101,14
73350,8,33290,34573,77857,9,34780,46229,33283,34572,33285,9001,1102,2
